Episode,Reward,Steps,Completed,Deadlock
1870,-465.95000000000203,500,False,False
1871,107.65,11,True,False
1872,101.15,24,True,False
1873,93.05,30,True,False
1874,-458.15000000000197,500,False,False
1875,64.55000000000001,54,True,False
1876,-378.2000000000022,500,False,False
1877,107.65,11,True,False
1878,105.65,12,True,False
1879,99.75,13,True,False
1880,-426.9500000000023,500,False,False
1881,-407.45000000000226,500,False,False
1882,107.35000000000001,17,True,False
1883,-446.45000000000203,500,False,False
1884,79.05000000000001,37,True,False
1885,-409.4000000000021,500,False,False
1886,101.65,14,True,False
1887,-446.45000000000215,500,False,False
1888,-417.2000000000023,500,False,False
1889,-91.45,15,False,True
1890,-87.35,11,False,True
1891,58.35000000000002,61,True,False
1892,-417.20000000000226,500,False,False
1893,97.75,14,True,False
1894,105.75,10,True,False
1895,109.35000000000001,16,True,False
1896,81.05,36,True,False
1897,107.65,11,True,False
1898,-397.7000000000022,500,False,False
1899,72.35,54,True,False
1900,101.45,18,True,False
1901,-89.25,10,False,True
1902,99.65,15,True,False
1903,-485.45000000000175,500,False,False
1904,81.05000000000001,36,True,False
1905,97.45,20,True,False
1906,-493.2500000000021,500,False,False
1907,-503.000000000002,500,False,False
1908,-454.25000000000193,500,False,False
1909,-446.450000000002,500,False,False
1910,-378.200000000002,500,False,False
1911,-130.74999999999997,60,False,True
1912,-458.1500000000022,500,False,False
1913,40.95000000000003,58,True,False
1914,-460.100000000002,500,False,False
1915,-430.85000000000196,500,False,False
1916,-436.7000000000023,500,False,False
1917,-426.9500000000022,500,False,False
1918,83.14999999999999,33,True,False
1919,99.45,19,True,False
1920,-464.00000000000216,500,False,False
1921,103.65,13,True,False
1922,105.55000000000001,14,True,False
1923,-448.4000000000019,500,False,False
1924,101.65,14,True,False
1925,103.65,13,True,False
1926,81.15,34,True,False
1927,-432.8000000000022,500,False,False
1928,109.75,8,True,False
1929,111.75,7,True,False
1930,101.25,22,True,False
1931,-456.20000000000215,500,False,False
1932,101.15,24,True,False
1933,89.35,26,True,False
1934,101.55,16,True,False
1935,-103.55,23,False,True
1936,105.65,12,True,False
1937,-99.65,23,False,True
1938,-83.25,7,False,True
1939,107.55,13,True,False
1940,101.44999999999999,18,True,False
1941,115.75,5,True,False
1942,-475.70000000000164,500,False,False
1943,93.55,20,True,False
1944,77.65,26,True,False
1945,-448.4000000000023,500,False,False
1946,-417.20000000000243,500,False,False
1947,115.75,5,True,False
1948,68.45000000000002,54,True,False
1949,-403.55000000000246,500,False,False
1950,-450.35000000000207,500,False,False
1951,105.65,12,True,False
1952,92.94999999999999,32,True,False
1953,99.35,21,True,False
1954,61.15000000000002,44,True,False
1955,109.65,10,True,False
1956,72.85000000000002,44,True,False
1957,113.75,6,True,False
1958,-483.50000000000193,500,False,False
1959,95.65,17,True,False
1960,103.55,15,True,False
1961,-440.6000000000023,500,False,False
1962,-409.40000000000174,500,False,False
1963,91.05,31,True,False
1964,85.65,22,True,False
1965,58.65000000000002,55,True,False
1966,101.55,16,True,False
1967,101.45,18,True,False
1968,-97.45,18,False,True
1969,65.75000000000004,69,True,False
1970,111.55,11,True,False
1971,-95.45,17,False,True
1972,111.75,7,True,False
1973,93.15,28,True,False
1974,83.25,31,True,False
1975,64.65000000000003,52,True,False
1976,-425.00000000000176,500,False,False
1977,97.65,16,True,False
1978,84.94999999999999,36,True,False
1979,83.35,29,True,False
1980,97.35,22,True,False
1981,95.55,19,True,False
1982,89.55,22,True,False
1983,97.44999999999999,20,True,False
1984,-506.900000000002,500,False,False
1985,103.55,15,True,False
1986,87.55,23,True,False
1987,109.75,8,True,False
1988,83.25,31,True,False
1989,99.25,23,True,False
1990,107.45,15,True,False
1991,-101.95,30,False,True
1992,-446.45000000000226,500,False,False
1993,72.05000000000004,60,True,False
1994,113.65,8,True,False
1995,103.65,13,True,False
1996,-473.75000000000216,500,False,False
1997,99.14999999999999,25,True,False
1998,111.75,7,True,False
1999,105.55,14,True,False
2000,-448.40000000000214,500,False,False
2001,-256.60000000000076,257,False,True
2002,-79.6,2,False,True
2003,-212.2,149,False,True
2004,-89.9,13,False,True
2005,-79.1,2,False,True
2006,-109.55000000000001,26,False,True
2007,-136.5999999999999,127,False,True
2008,-105.25,18,False,True
2009,-78.75,5,False,True
2010,-214.04999999999984,139,False,True
2011,-157.64999999999986,130,False,True
2012,-85.2,7,False,True
2013,-161.64999999999992,76,False,True
2014,-462.05000000000234,500,False,False
2015,-115.55000000000001,59,False,True
2016,-89.9,13,False,True
2017,-103.75,17,False,True
2018,-402.65000000000214,500,False,False
2001,-530.6500000000021,500,False,False
2002,-89.65,8,False,True
2003,-271.6500000000005,275,False,True
2004,-126.24999999999993,68,False,True
2005,-82.4,10,False,True
2006,-231.99999999999994,160,False,True
2007,-126.04999999999995,93,False,True
2008,-251.30000000000024,219,False,True
2009,-81.6,3,False,True
2010,-95.35000000000002,56,False,True
2011,-183.9999999999999,111,False,True
2012,-521.500000000002,500,False,False
2013,-234.2,175,False,True
2014,-303.1000000000007,280,False,True
2015,-81.6,3,False,True
2016,-161.94999999999996,60,False,True
2017,-94.45,34,False,True
2018,-93.94999999999999,16,False,True
2019,-100.45,29,False,True
2020,-424.00000000000205,500,False,False
2021,-452.0500000000021,500,False,False
2022,-93.1,19,False,True
2023,-91.3,12,False,True
